4980,3300,25
4990,2700,25
5000,3300,25
5010,3000,25
5020,3000,25
5030,3000,25
5040,3000,25
5050,3000,25
5060,3000,25
5070,3000,25
5080,3300,25
5090,3000,25
5100,3300,25
5110,3000,25
5120,3300,25
5130,3300,25
5140,3000,25
5150,3300,25
5160,3000,25
5170,3000,25
5180,3000,-89
5190,3000,-89
5200,2700,-89
5210,1800,-89
5220,900,-89
5230,300,-89
5240,-900,-89
5250,-1500,-89
5260,-2700,-89
5270,-3600,-89
5280,-4800,-89
5290,-5400,-89
5300,-6300,-89
5310,-7200,-89
5320,-7800,-89
5330,-8400,-89
5340,-8400,-89
5350,-9300,-89
5360,-9600,-89
5370,-9300,-89
5380,-9600,-89
5390,-9900,-89
5400,-9900,-89
5410,-10200,-89
5420,-10500,-89
5430,-10500,-89
5440,-10500,-89
5450,-10500,-89
5460,-10500,-89
5470,-10500,-89
5480,-10500,-89
5490,-10500,-89
5500,-10500,-89
5510,-10800,-89
5520,-11100,-89
5530,-11100,-89
5540,-11100,-89
5550,-11100,-89
5560,-11100,-89
5570,-10800,-89
5580,-11100,-89
5590,-10800,-89
5600,-11100,-89
5610,-11100,-89
5620,-11400,-89
5630,-11400,-89
5640,-11100,-89
5650,-11100,-89
5660,-11400,-89
5670,-11400,-89
5680,-11700,-89
5690,-11400,-89
5700,-11400,-89
5710,-11100,-89
5720,-11100,-89
5730,-11100,-89
5740,-11400,-89
5750,-11700,-89
5760,-11400,-89
5770,-11400,-89
5780,-11100,-89
5790,-11100,-89
5800,-11400,-89
5810,-11400,-89
5820,-11700,-89
5830,-11400,-89
5840,-11100,-89
5850,-11100,-89
5860,-11100,-89
5870,-11700,-89
5880,-11700,-89
5890,-11400,-89
5900,-11400,-89
5910,-11100,-89
5920,-11400,-89
5930,-11400,-89
5940,-11400,-89
5950,-11400,-89
5960,-11400,-89
5970,-11100,-89
5980,-11100,-89
5990,-11100,-89
6000,-11400,-89
6010,-11400,-89
6020,-11400,-89
6030,-11400,-89
6040,-11400,-89
6050,-10800,-89
6060,-11100,-89
6070,-11400,-89
6080,-11400,-89
6090,-11100,-89
6100,-11100,-89
6110,-11100,-89
6120,-11100,-89
6130,-11100,-89
6140,-11100,-89
6150,-11100,-89
6160,-10800,-89
6170,-10800,-89
6180,-11100,-89
6190,-11100,-89
6200,-11100,-89
6210,-11100,-89
6220,-10800,-89
6230,-10800,-89
6240,-11100,-89
6250,-11100,-89
6260,-11400,-89
6270,-11400,-89
6280,-10800,-89
6290,-11100,-89
6300,-10800,-89
6310,-11100,-89
6320,-11100,-89
6330,-11100,-89
6340,-11100,-89
6350,-11100,-89
6360,-10800,-89
6370,-11100,-89
6380,-11100,-89
6390,-11400,-89
6400,-11100,-89
6410,-10800,-89
6420,-11100,-89
6430,-10800,-89
6440,-11400,-89
6450,-11400,-89
6460,-11400,-89
6470,-11100,-89
6480,-11100,-89
6490,-11100,-89
6500,-11100,-89
6510,-11100,-89
6520,-11100,-89
6530,-11100,-89
6540,-10800,-89
6550,-11100,-89
6560,-11100,-89
6570,-11400,-89
6580,-11400,-89
6590,-11400,-89
6600,-11100,-89
6610,-10800,-89
6620,-11100,-89
6630,-11400,-89
6640,-11400,-89
6650,-11400,-89
6660,-11400,-89
6670,-11100,-89
6680,-11100,-89
6690,-11100,-89
6700,-11400,-89
6710,-11400,-89
6720,-11100,-89
6730,-11100,-89
6740,-11100,-89
6750,-11100,-89
6760,-11100,-89
6770,-11400,-89
6780,-11400,-89
6790,-11400,-89
6800,-10800,-89
6810,-11100,-89
6820,-11100,-89
6830,-11400,-89
6840,-11400,-89
6850,-11100,-89
6860,-11100,-89
6870,-10800,-89
6880,-11400,-89
6890,-11400,-89
6900,-11400,-89
6910,-11400,-89
6920,-11100,-89
6930,-11100,-89
6940,-11400,-89
6950,-11400,-89
6960,-11400,-89
6970,-11400,-89
6980,-11400,-89
6990,-11100,-89
7000,-11400,-89
7010,-11700,-89
